MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF,HouseAge,RemodAge,IsRemodeled,IsOnOrBefore1950Remodel,IsFinancialCrisis,IsPostBubble,HasBsmt,HasGarage,HasPool,HasFireplace,TotalQual,QualPerAge,AreaPerRoom,IsIrregularLot,IsSevereSlope,IsLargeGrLivArea,IsLargeTotalBsmtSF,IsLarge1stFlrSF,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LandSlope_Mod,LandSlope_Sev,MasVnrType_BrkFace,MasVnrType_Stone,CentralAir_Y,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,RemodelEra_Original_No_Remodel,RemodelEra_Remodel_1951_1999,RemodelEra_Remodel_2000_Plus,Year_2007.0,Year_2008.0,Year_2009.0,Year_2010.0,Month_2.0,Month_3.0,Month_4.0,Month_5.0,Month_6.0,Month_7.0,Month_8.0,Month_9.0,Month_10.0,Month_11.0,Month_12.0
20,RL,0.0,0.3037302371541502,Inside,ClearCr,Norm,Norm,1Fam,1Story,-0.5,0.0,-0.391304347826087,-0.02702702702702703,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,1.0,0.0,CBlock,-1.0,0.0,0.0,-0.4,-0.006318006318006318,3.0,768.0,-0.01282051282051282,1.2447761194029852,GasA,0.0,FuseA,1.5316642120765833,0.0,0.0,0.6226342217072228,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.5,Typ,2.0,0.5,Attchd,-0.6410256410256411,-1.0,-0.7329192546583851,0.0,0.0,2.8333333333333335,-0.36764705882352944,0.0,0.0,142.0,0.0,0.0,2.0,None,0.0,1.6666666666666667,0.5,COD,Normal,1.0105580693815988,0.0,0.6911764705882353,0.391304347826087,0.02702702702702703,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.05668741994574786,0.7225298089105647,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
60,RL,0.8947368421052632,0.26766304347826086,Inside,NridgHt,Norm,Norm,1Fam,2Story,1.0,0.0,0.7391304347826086,0.35135135135135137,Gable,CompShg,VinylSd,VinylSd,1.82648401826484,1.0,0.0,PConc,1.0,0.0,0.0,0.4,1.2699192699192698,0.0,0.0,-0.31367521367521367,1.1751243781094527,GasA,0.0,SBrkr,1.0270004909180166,0.7568681318681318,0.0,1.0768636539204326,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,1.0,Typ,0.0,0.5,Attchd,0.6923076923076923,1.0,1.279503105590062,0.0,0.0,1.0595238095238095,1.3970588235294117,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1.6666666666666667,-0.5,New,Partial,1.2709904474610356,1.0,0.5294117647058824,-0.7391304347826086,-0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.058937032234262,0.85347110131462,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60,RL,-0.3684210526315789,-0.3049654150197628,Inside,Gilbert,Norm,Norm,1Fam,2Story,0.5,0.0,0.6739130434782609,0.2702702702702703,Gable,CompShg,VinylSd,VinylSd,0.0,1.0,0.0,PConc,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.6196581196581197,-0.30149253731343284,GasA,0.0,SBrkr,-0.485027000490918,1.2087912087912087,0.0,0.395519505600618,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,Typ,0.0,0.5,Attchd,0.6153846153846154,0.0,-0.16563146997929606,0.0,0.0,0.5952380952380952,0.3382352941176471,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,-0.3333333333333333,-0.5,WD,Normal,0.08144796380090498,1.0,0.0,-0.6739130434782609,-0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.468894208363085,0.3653435617959978,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20,RL,0.0,1.7763092885375493,Corner,Timber,Norm,Norm,1Fam,1Story,1.0,1.0,0.17391304347826086,-0.35135135135135137,Hip,WdShake,Plywood,Plywood,3.975646879756469,1.0,0.0,CBlock,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,2.065811965811966,1.382089552238806,GasA,-1.0,SBrkr,1.217476681394207,0.0,0.0,0.37543453070683663,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,Typ,0.0,0.25,Attchd,0.02564102564102564,0.0,0.12836438923395446,0.0,0.0,3.4166666666666665,0.5735294117647058,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,-1.6666666666666667,-1.0,WD,Normal,0.9190548014077425,1.0,0.11764705882352941,-0.17391304347826086,0.35135135135135137,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.09085709434139744,0.9262891160594966,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,RM,0.0,0.7113389328063241,Inside,OldTown,Feedr,Norm,1Fam,1.5Fin,-0.5,1.0,-0.6956521739130435,-1.1891891891891893,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,0.0,CBlock,-1.0,0.0,0.0,-0.2,-0.032994032994032994,0.0,0.0,-0.20085470085470086,-0.5402985074626866,GasA,-1.0,SBrkr,-0.4575355915562101,0.0,528.0,-0.12668984163769795,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.5,Typ,-1.0,-0.5,Detchd,0.28205128205128205,0.0,0.7453416149068323,0.0,0.0,1.4107142857142858,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,-0.3333333333333333,-0.5,WD,Normal,-0.3790849673202614,-1.0,-0.35294117647058826,0.6956521739130435,1.1891891891891893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.4,-0.12114861550809292,-0.45594182272593153,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20,RL,3.789473684210526,5.506793478260869,Corner,NAmes,Norm,Norm,1Fam,1Story,0.0,0.0,-0.2826086956521739,-0.918918918918919,Hip,CompShg,BrkFace,Plywood,0.6818873668188736,0.0,0.0,CBlock,-1.0,1.0,3.0,0.0,0.35872235872235875,0.0,0.0,-0.062393162393162394,0.1761194029850746,GasA,-1.5,SBrkr,1.1173294059891998,0.0,0.0,0.2966396292004635,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,Typ,1.0,0.5,Attchd,-0.5128205128205128,0.0,0.19875776397515527,0.0,0.0,1.25,0.5441176470588235,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,-0.3333333333333333,1.0,WD,Normal,0.2584213172448467,0.0,0.10294117647058823,0.2826086956521739,0.918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.08491552519200353,0.20983390318829523,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
160,RL,-1.3157894736842106,-1.0307559288537549,Inside,StoneBr,Norm,Norm,TwnhsE,2Story,0.5,2.0,0.30434782608695654,-0.1891891891891892,Gable,CompShg,HdBoard,HdBoard,0.0,1.0,1.0,PConc,0.0,1.0,0.0,0.4,0.15654615654615656,2.0,215.0,-0.2111111111111111,0.14427860696517414,GasA,-0.5,SBrkr,-0.045164457535591555,0.9656593406593407,0.0,0.4681344148319815,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.5,Typ,0.0,0.25,Attchd,0.1794871794871795,0.0,0.09937888198757763,1.0,0.0,2.625,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,-1.0,WD,Normal,0.3539467068878834,2.0,-0.09558823529411764,-0.30434782608695654,0.1891891891891892,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.6,0.25129384774101177,1.9107207942100424,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20,RL,0.5789473684210527,0.17749505928853754,Inside,NAmes,Norm,Norm,1Fam,1Story,0.0,0.0,-0.2608695652173913,-0.8918918918918919,Gable,CompShg,WdShing,Wd Shng,2.989345509893455,0.0,0.0,CBlock,-1.0,0.0,0.0,0.2,-0.13408213408213407,2.0,374.0,0.3803418803418803,0.7373134328358208,GasA,-1.0,SBrkr,0.5400098183603338,0.0,0.0,-0.15758980301274622,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,Typ,0.0,0.25,Attchd,-0.48717948717948717,0.0,0.09937888198757763,0.0,0.0,0.0,-0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,COD,Normal,0.2463549522373052,1.0,-0.20588235294117646,0.2608695652173913,0.8918918918918919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.06957965905821689,-0.03176145929152823,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
20,RL,-1.1578947368421053,0.7256669960474308,Inside,Timber,Norm,Norm,1Fam,1Story,0.0,0.0,0.2826086956521739,-0.21621621621621623,Gable,CompShg,VinylSd,Plywood,0.8036529680365296,0.0,0.0,CBlock,0.0,-1.0,0.0,0.2,1.4243594243594244,1.0,208.0,-0.8162393162393162,1.2228855721393035,GasA,-1.0,SBrkr,1.1075110456553756,0.0,0.0,0.28891463885670143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Min2,0.0,0.25,Attchd,0.15384615384615385,0.0,0.5631469979296067,0.0,0.0,1.1428571428571428,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1.6666666666666667,0.0,WD,Normal,0.7823026646556058,2.0,-0.35294117647058826,-0.2826086956521739,0.21621621621621623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1349772015262914,0.19768471110956845,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
20,RL,0.7894736842105263,0.7748270750988142,Corner,Edwards,Norm,Norm,1Fam,1Story,0.0,2.0,-0.5,0.1891891891891892,Gable,CompShg,WdShing,Wd Shng,0.0,0.0,0.0,CBlock,-1.0,1.0,2.0,0.2,0.13127413127413126,0.0,0.0,0.4230769230769231,0.41890547263681593,GasA,-1.0,SBrkr,2.1030927835051547,0.0,0.0,1.0722286597141752,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,Typ,0.0,0.5,Attchd,-0.7692307692307693,0.0,0.39751552795031053,0.0,0.0,0.0,0.058823529411764705,39.0,0.0,0.0,0.0,0.0,3.0,None,0.0,0.0,-0.5,WD,Normal,0.8858722976370035,2.0,0.14705882352941177,0.5,-0.1891891891891892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.09226436394463775,1.4296127878924625,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
60,RL,1.4736842105263157,0.13599308300395258,Corner,ClearCr,Norm,Norm,1Fam,2Story,0.0,0.0,0.32608695652173914,-0.13513513513513514,Gable,CompShg,Plywood,Plywood,1.6316590563165905,1.0,0.0,PConc,0.0,0.0,0.0,0.4,0.6282906282906283,0.0,0.0,-0.2692307692307692,0.3174129353233831,GasA,-1.0,SBrkr,0.15120274914089346,1.2307692307692308,0.0,0.9208188489764387,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Typ,0.0,0.25,Attchd,0.20512820512820512,0.0,0.16977225672877846,0.0,0.0,0.0,2.985294117647059,0.0,0.0,192.0,0.0,0.0,0.0,None,0.0,1.0,-0.5,WD,Normal,0.7360482654600302,2.0,2.735294117647059,-0.32608695652173914,0.13513513513513514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19461782072484363,0.6353256079899259,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
50,RL,0.0,1.0305088932806323,Inside,Sawyer,Norm,Norm,1Fam,1.5Fin,-0.5,0.0,-0.32608695652173914,-0.972972972972973,Gable,CompShg,MetalSd,MetalSd,0.0,1.0,1.0,CBlock,-1.0,0.0,0.0,0.2,-0.4584064584064584,3.0,441.0,0.13076923076923078,0.12039800995024875,GasA,0.0,SBrkr,0.3240058910162003,0.9175824175824175,0.0,0.7045191193511008,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Typ,0.0,0.5,Attchd,-0.5641025641025641,0.0,-0.12008281573498965,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.3333333333333333,-1.0,WD,Normal,0.49572649572649574,2.0,-0.35294117647058826,0.32608695652173914,0.972972972972973,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.4,-0.03438952210971658,0.3329457162527266,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,RL,-0.3157894736842105,1.9625741106719368,CulDSac,StoneBr,Norm,Norm,1Fam,1Story,1.5,0.0,0.7608695652173914,0.40540540540540543,Hip,CompShg,VinylSd,VinylSd,4.554033485540335,2.0,0.0,PConc,1.0,0.0,0.0,0.4,2.1347841347841348,0.0,0.0,-0.2829059829059829,2.43681592039801,GasA,0.0,SBrkr,2.2523318605792833,0.0,0.0,1.1896485129393588,1.0,0.0,0.0,0.0,-2.0,0.0,2.0,1.5,Typ,0.0,0.5,Attchd,0.7435897435897436,1.0,2.8405797101449277,0.0,0.0,0.0,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.3333333333333333,0.5,New,Partial,1.9819004524886878,2.0,0.08823529411764706,-0.7608695652173914,-0.40540540540540543,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,4.362485653606129,0.5286287033340856,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,RM,-0.47368421052631576,-0.23678359683794467,Inside,OldTown,Norm,Norm,1Fam,1Story,-0.5,1.0,-1.0869565217391304,0.32432432432432434,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1.0,0.0,CBlock,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.8384615384615385,-0.046766169154228855,GasA,-1.0,SBrkr,-0.23367697594501718,0.0,0.0,-0.7663190421011974,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5,Typ,-1.0,-0.5,Detchd,-1.1538461538461537,0.0,0.0,-1.0,0.0,0.0,-0.36764705882352944,184.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.3333333333333333,-0.5,WD,Normal,-0.5460030165912518,-2.0,1.0,1.0869565217391304,-0.32432432432432434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.4,-0.14751910460177953,-0.6778670646973403,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
160,FV,0.0,-1.818552371541502,Inside,Somerst,Norm,Norm,Twnhs,2Story,0.0,0.0,0.5869565217391305,0.16216216216216217,Gable,CompShg,MetalSd,MetalSd,2.776255707762557,1.0,0.0,PConc,0.0,0.0,0.0,0.4,0.07371007371007371,0.0,0.0,-0.2692307692307692,-0.46865671641791046,GasA,0.0,SBrkr,-0.6244477172312224,1.0384615384615385,0.0,0.09424488219389726,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5,Typ,0.0,0.25,Detchd,0.5128205128205128,0.0,-0.16563146997929606,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,-0.5,WD,Normal,-0.19909502262443438,1.0,-0.35294117647058826,-0.5869565217391305,-0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8438159483645873,1.126692932062875,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
70,RL,-0.7894736842105263,-0.4670207509881423,Inside,Crawfor,Norm,Norm,1Fam,2Story,0.5,1.0,-1.1521739130434783,-1.1891891891891893,Gable,CompShg,Stucco,Stucco,0.0,0.0,0.0,BrkTil,-2.0,0.0,0.0,-0.4,-0.044226044226044224,0.0,0.0,-0.062393162393162394,-0.39502487562189054,GasA,-0.5,SBrkr,-0.36524300441826213,1.2376373626373627,0.0,0.5222093472383159,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.5,Typ,0.0,0.5,Detchd,-1.5384615384615385,-1.0,-1.093167701863354,-1.0,0.0,0.0,-0.36764705882352944,40.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.3333333333333333,-1.0,WD,Normal,0.11664152840623429,-1.0,-0.058823529411764705,1.1521739130434783,1.1891891891891893,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.6,-0.15751134120992857,-0.3111234531475087,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,RL,-0.47368421052631576,-0.10338438735177866,Inside,Edwards,Artery,Norm,1Fam,1Story,-0.5,1.0,-0.34782608695652173,0.32432432432432434,Hip,CompShg,Wd Sdng,Wd Sdng,0.5966514459665144,0.0,0.0,PConc,-4.0,-3.0,-1.0,-0.8,-0.5384345384345385,-1.0,0.0,-0.8162393162393162,-1.973134328358209,GasA,0.0,SBrkr,0.49680903289150713,0.0,0.0,-0.19157976052529935,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,Typ,0.0,0.5,Attchd,-0.5897435897435898,-1.0,-0.9440993788819876,0.0,0.0,0.6904761904761905,-0.36764705882352944,0.0,180.0,0.0,0.0,0.0,3.0,None,0.0,0.0,-0.5,WD,Normal,-1.1452991452991452,-2.0,0.9705882352941176,0.34782608695652173,-0.32432432432432434,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.6,-0.0940908297164913,-0.5579950361872363,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
50,RM,-0.3157894736842105,0.48110177865612647,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,0.5,0.0,0.6521739130434783,0.24324324324324326,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,0.0,PConc,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.511965811965812,0.7373134328358208,GasA,0.0,SBrkr,0.5400098183603338,0.989010989010989,0.0,0.9548088064889919,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Mod,-1.0,-0.5,Detchd,0.5897435897435898,0.0,0.016563146997929608,0.0,0.0,1.6666666666666667,3.1323529411764706,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,WD,Normal,0.9703368526897939,1.0,1.3970588235294117,-0.6521739130434783,-0.24324324324324326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.4,1.178818828332532,1.9676484370932197,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
50,RL,1.2105263157894737,-0.5040760869565217,Inside,BrkSide,RRAn,Feedr,1Fam,1.5Fin,-0.5,3.0,-1.4130434782608696,-0.08108108108108109,Gable,CompShg,AsbShng,Plywood,0.0,0.0,0.0,PConc,-2.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.0452991452991453,-0.9701492537313433,GasA,-0.5,SBrkr,-0.2965144820814924,0.4340659340659341,0.0,-0.3275395905755118,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,Typ,-1.0,-0.5,Attchd,0.15384615384615385,0.0,0.39751552795031053,0.0,0.0,0.6190476190476191,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,3.0,None,0.0,0.0,-1.0,WD,Normal,-0.726998491704374,-2.0,-0.35294117647058826,1.4130434782608696,0.08108108108108109,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.4,-0.16245384761600334,0.24223174873156642,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
75,RM,1.105263157894737,3.327939723320158,Inside,OldTown,Artery,Norm,1Fam,2.5Fin,2.0,4.0,-1.7608695652173914,-0.02702702702702703,Gable,WdShngl,Wd Sdng,Wd Sdng,0.0,1.0,1.0,BrkTil,-1.0,0.0,1.0,-0.6,-0.5384345384345385,0.0,0.0,1.076068376068376,0.2298507462686567,GasA,0.0,SBrkr,0.8463426607756505,2.0851648351648353,572.0,3.3124758594051755,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,Typ,1.0,0.25,Detchd,0.3333333333333333,1.0,1.4906832298136645,2.0,0.0,0.0,3.4558823529411766,0.0,0.0,410.0,0.0,0.0,4.0,None,0.0,0.0,-1.0,WD,Normal,2.2483660130718954,1.0,4.573529411764706,1.7608695652173914,0.02702702702702703,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-0.13884384566246213,1.5810104122581348,1.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
80,RL,0.0,0.11573616600790514,CulDSac,Mitchel,Norm,Norm,1Fam,SLvl,0.5,0.0,0.3695652173913043,-0.08108108108108109,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,0.0,PConc,0.0,0.0,2.0,0.4,0.3194103194103194,0.0,0.0,0.1700854700854701,0.39104477611940297,GasA,0.0,SBrkr,0.2552773686794305,0.0,0.0,-0.3816145229818463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Typ,-1.0,-0.5,Attchd,0.2564102564102564,0.0,0.07039337474120083,0.0,0.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,4.0,None,0.0,0.0,0.5,WD,Normal,-0.07440925087983911,2.0,-0.15441176470588236,-0.3695652173913043,0.08108108108108109,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.4,0.29426797811590844,-0.43442039675790123,1.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
50,RL,-0.47368421052631576,0.23011363636363635,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,-0.5,2.0,-1.2391304347826086,-0.1891891891891892,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,0.0,CBlock,-2.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.31196581196581197,-0.6597014925373135,GasA,0.0,SBrkr,-0.5478645066273933,0.967032967032967,144.0,0.2966396292004635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Min2,-1.0,-0.5,Detchd,-1.641025641025641,-1.0,-1.2422360248447204,-1.0,-1.0,0.0,-0.36764705882352944,0.0,140.0,0.0,0.0,0.0,3.0,None,0.0,0.6666666666666666,0.5,WD,Normal,-0.16390145801910508,1.0,0.6764705882352942,1.2391304347826086,0.1891891891891892,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.4,-0.1550755605409061,-0.23725636530884978,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
90,RL,-0.2631578947368421,-0.6078310276679841,Inside,SawyerW,Feedr,Norm,Duplex,SFoyer,-0.5,0.0,0.13043478260869565,-0.40540540540540543,Gable,CompShg,Plywood,Plywood,1.67427701674277,0.0,0.0,CBlock,0.0,0.0,2.0,0.4,0.9863109863109863,0.0,0.0,-0.8162393162393162,0.1880597014925373,GasA,-1.0,SBrkr,0.2690230731467845,0.0,0.0,-0.3707995365005794,2.0,0.0,-2.0,2.0,-1.0,1.0,0.0,0.0,Typ,1.0,0.25,Detchd,-0.02564102564102564,0.0,0.19875776397515527,0.0,0.0,0.7142857142857143,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.5,WD,Alloca,-0.16993464052287582,2.0,-0.35294117647058826,-0.13043478260869565,0.40540540540540543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.05074790599149386,-0.41498168943193836,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
