MSSubClass,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,TotalBath,TotalPorchSF,HouseAge,RemodAge,IsRemodeled,HasBsmt,HasGarage,HasPool,HasFireplace,TotalQual,AreaPerRoom,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
0.7,0.8421052631578947,0.2832262845849802,NWAmes,0.5,1.0,0.021739130434782608,-0.5405405405405406,Plywood,Plywood,0.4931506849315068,0.0,0.0,0.0,0.0,3.0,0.4,0.7041067041067041,1.0,168.0,-0.8162393162393162,0.12238805970149254,-1.0,0.16887579774177713,0.0,0.0,-0.4495944380069525,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,-0.15384615384615385,0.0,0.19875776397515527,0.0,0.0,0.0,1.3970588235294117,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.6666666666666667,1.0,-0.25439919557566615,2.0,0.5294117647058824,-0.021739130434782608,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,-0.5428392745465913,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2.8,0.05263157894736842,-0.9581274703557312,IDOTRR,-1.0,0.0,-0.9347826086956522,-1.1891891891891893,VinylSd,Wd Shng,0.0,-1.0,-1.0,-4.0,-3.0,-1.0,-0.8,-0.5384345384345385,-1.0,0.0,-0.8162393162393162,-1.973134328358209,-1.5,-1.4040255277368678,0.989010989010989,0.0,-0.574739281575898,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.5,-1.0,-0.5,0.0,-2.0,-1.9875776397515528,-3.0,-3.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.3333333333333333,1.0,-1.3946706887883358,0.0,-0.35294117647058826,0.9347826086956522,1.1891891891891893,1.0,-1.0,-1.0,0.0,-1.0,-2.2,-1.23452157598499,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.4,1.4210526315789473,0.9025444664031621,Crawfor,-0.5,0.0,-1.2826086956521738,-1.1891891891891893,Wd Sdng,Wd Sdng,0.0,0.0,0.0,0.0,0.0,1.0,-0.6,-0.5384345384345385,0.0,0.0,0.46068376068376066,-0.48656716417910445,-0.5,-0.38291605301914583,1.2252747252747254,0.0,0.4943993820007725,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.5,-1.0,-0.5,-1.6923076923076923,-1.0,-1.2422360248447204,-1.0,-1.0,1.2083333333333333,0.22058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0.05228758169934641,-1.0,-0.058823529411764705,1.2826086956521738,1.1891891891891893,1.0,0.0,0.0,0.0,-1.0,-0.2,-0.49517059273156794,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.6,1.736842105263158,0.1762598814229249,NWAmes,0.5,1.0,-0.10869565217391304,-0.05405405405405406,MetalSd,MetalSd,0.8706240487062404,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.1581196581196581,-0.8388059701492537,-0.5,0.2650957290132548,0.9587912087912088,0.0,0.7045191193511008,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.25,-0.3076923076923077,0.0,0.028985507246376812,0.0,0.0,0.0,1.0735294117647058,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,-1.0,0.011060834590246356,2.0,0.36764705882352944,0.10869565217391304,0.05405405405405406,1.0,0.0,0.0,0.0,0.0,0.0,0.2363977485928704,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.6,-1.0,1.3291749011857708,Gilbert,0.5,0.0,0.717391304347826,0.32432432432432434,VinylSd,VinylSd,0.1643835616438356,1.0,0.0,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,2.0384615384615383,1.3502487562189054,0.0,1.1448208149239076,0.0,0.0,0.3182696021629973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.6666666666666666,1.0,0.8695652173913043,0.0,0.0,0.8571428571428571,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,0.8657616892911011,0.0,0.08823529411764706,-0.717391304347826,-0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.6,0.2113821138211383,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2.2,-2.3684210526315788,-1.7130681818181819,Somerst,0.5,0.0,0.6956521739130435,0.2972972972972973,MetalSd,MetalSd,0.0,1.0,0.0,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.2094017094017094,-0.7791044776119403,0.0,-1.1134020618556701,0.8557692307692307,80.0,-0.3723445345693318,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,-0.5,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,2.073529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,-0.6596279537456008,1.0,0.8676470588235294,-0.6956521739130435,-0.2972972972972973,0.0,0.0,0.0,0.0,-1.0,0.6,1.3877423389618504,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.6,1.631578947368421,1.5127223320158103,Crawfor,0.5,3.0,-0.30434782608695654,0.08108108108108109,BrkFace,Wd Sdng,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,1.2123552123552124,0.0,0.0,-0.382051282051282,1.0139303482587065,-1.0,1.402061855670103,0.0,0.0,0.5206643491695635,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.25,-0.5384615384615384,0.0,0.016563146997929608,0.0,0.0,0.0,0.4264705882352941,0.0,0.0,161.0,0.0,0.0,2.0,0.0,-1.0,1.0,0.8275515334338863,2.0,1.2279411764705883,0.30434782608695654,-0.08108108108108109,1.0,0.0,0.0,0.0,0.0,-0.4,1.289972899728997,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.8,0.9473684210526315,-0.057435770750988144,NWAmes,-0.5,0.0,0.0,-0.5675675675675675,Plywood,Plywood,3.4337899543378994,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,2.0145299145299145,1.3223880597014925,-1.0,1.1173294059891998,0.0,0.0,0.2966396292004635,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,-0.5,-0.1794871794871795,0.0,0.10766045548654245,0.0,0.0,0.0,2.735294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.8376068376068376,0.0,1.1985294117647058,0.0,0.5675675675675675,0.0,0.0,0.0,0.0,-1.0,-0.4,-0.34146341463414615,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.4,-0.47368421052631576,0.017663043478260868,Crawfor,0.5,0.0,-1.2608695652173914,-0.6486486486486487,Wd Sdng,Wd Shng,0.0,0.0,0.0,-1.0,1.0,0.0,0.2,-0.23517023517023516,0.0,0.0,0.10683760683760683,-0.46865671641791046,-0.5,-0.24742268041237114,1.0384615384615385,0.0,0.39088451139436076,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.46153846153846156,1.0,0.6708074534161491,0.0,0.0,0.0,0.14705882352941177,272.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.0,-0.006033182503770739,0.0,1.9044117647058822,1.2608695652173914,0.6486486486486487,1.0,0.0,0.0,0.0,0.0,0.0,0.32895559724827983,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.2,2.0526315789473686,1.3081768774703557,NoRidge,1.5,0.0,0.5652173913043478,0.13513513513513514,VinylSd,VinylSd,1.004566210045662,1.0,0.0,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.564957264957265,0.7990049751243781,0.0,0.6578301423662248,1.6167582417582418,0.0,1.7535728080339898,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.25,0.48717948717948717,1.0,1.2380952380952381,0.0,0.0,3.9761904761904763,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,1.5213675213675213,1.0,-0.1323529411764706,-0.5652173913043478,-0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.6,0.5848655409631012,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.4,0.5263157894736842,0.00037055335968379444,NAmes,-0.5,2.0,-0.6739130434782609,0.02702702702702703,MetalSd,MetalSd,1.3637747336377473,0.0,0.0,-1.0,0.0,0.0,-0.4,0.00351000351000351,0.0,0.0,-0.23162393162393163,-0.5243781094527363,0.0,-0.3907707412862052,1.0384615384615385,0.0,0.27809965237543455,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,-0.9743589743589743,-1.0,-0.6956521739130435,0.0,0.0,1.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.10759175465057819,-1.0,-0.35294117647058826,0.6739130434782609,-0.02702702702702703,1.0,0.0,0.0,0.0,0.0,0.2,0.14634146341463414,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.2,1.5789473684210527,0.647356719367589,NridgHt,1.0,0.0,0.6739130434782609,0.2702702702702703,VinylSd,VinylSd,2.3622526636225265,1.0,0.0,1.0,0.0,2.0,0.4,0.8234468234468234,0.0,0.0,-0.5324786324786325,0.28756218905472636,0.0,0.09621993127147767,1.8296703296703296,0.0,1.5511780610274237,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.5,0.6153846153846154,1.0,1.6231884057971016,0.0,0.0,1.0952380952380953,1.8970588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.1312217194570136,3.0,0.7794117647058824,-0.6739130434782609,-0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.8,0.35547217010631643,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.0,0.8421052631578947,1.1453804347826086,Mitchel,-0.5,0.0,0.43478260869565216,0.02702702702702703,VinylSd,VinylSd,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4892944892944893,0.0,0.0,-0.7068376068376069,-0.3890547263681592,0.0,-0.5714285714285714,0.7774725274725275,0.0,-0.15758980301274622,1.0,0.0,-1.0,1.0,-2.0,0.0,0.0,-0.5,-1.0,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.23809523809523808,0.07352941176470588,0.0,320.0,0.0,0.0,0.0,3.0,700.0,1.3333333333333333,0.5,-0.32277526395173456,1.0,2.2205882352941178,-0.43478260869565216,-0.02702702702702703,1.0,0.0,0.0,0.0,-1.0,0.2,0.803752345215759,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.6,-0.2631578947368421,-0.10906620553359683,Timber,1.0,0.0,0.717391304347826,0.32432432432432434,VinylSd,VinylSd,0.1948249619482496,1.0,0.0,0.0,0.0,2.0,0.4,0.06247806247806248,0.0,0.0,0.9752136752136752,0.9641791044776119,0.0,0.7795778105056456,0.0,0.0,0.03089996137504828,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.5,0.6666666666666666,0.0,-0.033126293995859216,0.0,0.0,0.7142857142857143,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.5,0.48366013071895425,0.0,-0.11029411764705882,-0.717391304347826,-0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.8,0.3648113404210965,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.6,0.10526315789473684,-0.061388339920948616,NAmes,-0.5,3.0,-0.17391304347826086,0.10810810810810811,MetalSd,MetalSd,1.0106544901065448,0.0,0.0,-1.0,0.0,1.0,0.4,0.38961038961038963,0.0,0.0,-0.46923076923076923,-0.2537313432835821,-0.5,0.22189494354442807,0.0,0.0,-0.4078794901506373,1.0,0.0,-1.0,1.0,-2.0,0.0,1.0,0.0,-1.0,-0.5,-0.07692307692307693,0.0,1.6728778467908902,0.0,0.0,0.0,0.5735294117647058,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3333333333333333,-1.0,-0.41729512317747613,1.0,0.11764705882352941,0.17391304347826086,-0.10810810810810811,1.0,0.0,0.0,0.0,-1.0,0.0,-0.4640400250156345,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.6,0.47368421052631576,0.16341403162055335,NWAmes,0.0,0.0,0.021739130434782608,-0.5405405405405406,HdBoard,HdBoard,1.0593607305936072,0.0,0.0,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.0025641025641026,0.14427860696517414,-1.0,0.5164457535591557,0.0,0.0,-0.1761297798377752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,-0.15384615384615385,0.0,-0.008281573498964804,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.5,-0.06535947712418301,0.0,-0.35294117647058826,-0.021739130434782608,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,-0.2,-0.5891181988742961,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.8,-0.21052631578947367,-0.8494318181818182,Edwards,-1.0,0.0,-0.391304347826087,-1.054054054054054,AsbShng,Plywood,0.0,0.0,0.0,-4.0,-3.0,-1.0,-0.8,-0.5384345384345385,-1.0,0.0,-0.8162393162393162,-1.973134328358209,-1.0,0.12763868433971526,0.0,0.0,-0.4820393974507532,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-0.5,0.0,-2.0,-1.9875776397515528,-3.0,-3.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3343388637506284,0.0,-0.35294117647058826,0.391304347826087,1.054054054054054,0.0,-1.0,-1.0,0.0,-1.0,-1.8,-0.6041275797373354,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
-0.6,0.47368421052631576,0.16341403162055335,NWAmes,0.5,0.0,0.5434782608695652,0.13513513513513514,VinylSd,VinylSd,0.0,1.0,0.0,1.0,0.0,0.0,-0.4,-0.33625833625833623,5.0,1127.0,-0.1683760683760684,1.31044776119403,0.0,1.1644575355915563,0.0,0.0,0.33371958285052145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.25,0.46153846153846156,0.0,0.42650103519668736,0.0,0.0,0.4642857142857143,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8557063851181498,2.0,0.18382352941176472,-0.5434782608695652,-0.13513513513513514,1.0,0.0,0.0,0.0,0.0,0.8,0.2363977485928704,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.0,-0.3157894736842105,-1.106348814229249,OldTown,-0.5,-1.0,-1.5869565217391304,-1.1891891891891893,Wd Sdng,Wd Sdng,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.10683760683760683,-0.8985074626865671,-0.5,-0.38880706921944036,0.7568681318681318,0.0,-0.03707995365005794,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-1.0256410256410255,-1.0,-0.5300207039337475,-1.0,0.0,0.0,-0.36764705882352944,77.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.0,-0.5017596782302665,-2.0,0.21323529411764705,1.5869565217391304,1.1891891891891893,1.0,0.0,0.0,0.0,-1.0,-0.4,0.2363977485928704,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.6,0.0,0.21652667984189725,NAmes,-0.5,0.0,-0.13043478260869565,-0.7297297297297297,MetalSd,MetalSd,1.1933028919330289,0.0,0.0,-1.0,0.0,0.0,0.0,0.43734643734643736,0.0,0.0,0.07094017094017094,0.4427860696517413,-1.0,0.249386352479136,0.0,0.0,-0.3862495171881035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.3333333333333333,-1.0,-0.6708074534161491,0.0,0.0,0.0,1.2647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,-0.05128205128205128,0.0,0.4632352941176471,0.13043478260869565,0.7297297297297297,0.0,0.0,0.0,0.0,0.0,-0.4,0.28542839274546594,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.2,0.0,0.9976531620553359,Sawyer,0.0,3.0,0.06521739130434782,0.2972972972972973,HdBoard,Plywood,1.7595129375951293,1.0,0.0,-1.0,0.0,0.0,0.4,0.2098982098982099,0.0,0.0,-0.488034188034188,-0.5303482587064676,0.0,-0.7108492881688758,1.0357142857142858,0.0,0.023174971031286212,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-0.5,-0.10256410256410256,0.0,-0.020703933747412008,0.0,0.0,0.0,0.27941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.2765208647561589,1.0,-0.029411764705882353,-0.06521739130434782,-0.2972972972972973,1.0,0.0,0.0,0.0,-1.0,0.4,0.35021888680425245,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
